name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_habitat	body_product	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex
10278				MiSeq_1	V4		mouse	21	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		5										
10279				MiSeq_1	V4		mouse	22	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		5										
10280				MiSeq_1	V4		mouse	23	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		5										
10281				MiSeq_1	V4		mouse	24	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		5										
10282				MiSeq_1	V4		mouse	25	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		5										
10283				MiSeq_1	V4		mouse	26	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		6										
10284				MiSeq_1	V4		mouse	27	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		6										
10285				MiSeq_1	V4		mouse	28	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		6										
106284				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	1	1	0	0.2							
106285				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	1	1	0	0.2							
106286				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	1	2	0	0.2							
106287				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	1	2	0	0.2							
106288				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	1	3	0	0.2							
106289				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	1	3	0	0.2							
106290				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	1	4	0	0.2							
106291				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	1	4	0	0.2							
106292				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	1	5	0	0.2							
106293				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	1	5	0	0.2							
106294				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	2	1	0	0.2							
106295				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	2	1	0	0.2							
106296				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	2	2	0	0.2							
106297				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	2	2	0	0.2							
106298				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	2	3	0	0.2							
106299				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	2	3	0	0.2							
106300				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	2	4	0	0.2							
106301				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	2	4	0	0.2							
106302				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	2	5	0	0.2							
106303				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	2	5	0	0.2							
106304				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	21	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	3	1	0	0.2							
106305				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	22	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	3	1	0	0.2							
106306				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	23	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	3	2	0	0.2							
106307				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	24	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	3	2	0	0.2							
106308				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	25	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	3	3	0	0.2							
106309				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	26	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	3	3	0	0.2							
106310				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	27	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	3	4	0	0.2							
106311				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	28	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	3	4	0	0.2							
106312				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	29	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	3	5	0	0.2							
106313				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	30	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	3	5	0	0.2							
106314				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	31	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	4	1	0	0.2							
106315				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	32	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	4	1	0	0.2							
106316				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	33	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	4	2	0	0.2							
106317				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	34	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	4	2	0	0.2							
106318				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	35	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	4	3	0	0.2							
106319				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	36	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	4	3	0	0.2							
106320				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	37	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	4	4	0	0.2							
106321				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	38	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	4	4	0	0.2							
106322				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	39	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	4	5	0	0.2							
106323				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	40	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	4	5	0	0.2							
106324				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	5	1	0	0.2							
106325				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	5	1	0	0.2							
106326				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	5	2	0	0.2							
106327				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Co-housed Naive	5	2	0	0.2							
106328				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	5	3	0	0.2							
106329				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	5	3	0	0.2							
106330				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	5	4	0	0.2							
106331				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	5	4	0	0.2							
106332				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		7		Infected	5	5	0	0.2							
106333				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		7		Infected	5	5	0	0.2							
106334				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	1	0	0.2							
106335				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	1	0	0.2							
106336				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	2	0	0.2							
106337				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	2	0	0.2							
106338				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	3	0	0.2							
106339				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	3	0	0.2							
106340				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	4	0	0.2							
106341				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	4	0	0.2							
106342				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	5	0	0.3							
106343				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	Control		7		Naive	6	5	0	0.2							
106236				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	4	0	0.2							
106237				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	4	0	0.2							
106238				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	5	0	0.2							
106239				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	5	0	0.3							
106240				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	61	Right external ear	UBERON:skin	Sebum	Skin swab	N/A		14		N/A	N/A	N/A	N/A	N/A							
106344				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	1	1	0	0.3							
106345				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	1	1	0	0.2							
106346				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	1	2	0	0.2							
106347				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	1	2	0	0.2							
106348				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	1	3	1	0.8							
106349				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	1	3	0	0.2							
106350				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	1	4	1	0.7							
106351				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	1	4	0	0.2							
106352				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	1	5	1	0.7							
106353				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	1	5	0	0.2							
106354				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	2	1	0	0.3							
106355				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	2	1	0	0.2							
106356				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	2	2	0	0.3							
106357				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	2	2	0	0.2							
106358				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	2	3	1	0.5							
106359				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	2	3	0	0.2							
106360				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	2	4	1	0.5							
106361				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	2	4	0	0.2							
106362				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	2	5	1	0.6							
106363				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	2	5	0	0.2							
106364				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	5	1	0	0.2							
106365				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	5	1	0	0.2							
106366				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	5	2	0	0.2							
106367				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	5	2	0	0.2							
106368				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	5	3	1	0.5							
106369				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	5	3	0	0.2							
106370				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	5	4	1	1							
106371				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	5	4	0	0.2							
106372				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	5	5	4	1.1							
106373				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	5	5	0	0.2							
106374				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	1	0	0.3							
106375				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	1	0	0.2							
106376				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	2	0	0.2							
106377				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Naive	6	2	0	0.2							
106378				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Naive	6	3	0	0.2							
106379				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Naive	6	3	0	0.3							
109094				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	21	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	3	1	0	0.2							
109095				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	22	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	3	1	0	0.2							
109096				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	23	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	3	2	0	0.3							
109097				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	24	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	3	2	0	0.2							
109098				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	25	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	3	3	1	0.7							
109099				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	26	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	3	3	0	0.2							
109100				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	27	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	3	4	1	0.7							
109101				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	28	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	3	4	0	0.2							
109102				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	29	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	3	5	1	0.7							
109103				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	30	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	3	5	0	0.2							
109104				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	31	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	4	1	0	0.2							
109105				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	32	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	4	1	0	0.2							
109106				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	33	Left external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	4	2	0	0.3							
109107				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	34	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	4	2	0	0.2							
109108				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	35	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	4	3	1	0.7							
109109				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	36	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	4	3	0	0.2							
109110				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	37	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	4	4	2	0.8							
109111				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	38	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	4	4	0	0.2							
109112				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	39	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		14		Infected	4	5	1	0.7							
109113				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	40	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		14		Infected	4	5	0	0.2							
109114				MiSeq_19	V1-V3	Impact of Leishmania infection and	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Control		14		Co-housed Naive	5	2	0	0.2							
106232				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	5	2	0	0.2							
106233				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	5	3	1	0.4							
106241				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	1	1	0	0.2							
106242				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	1	1	0	0.2							
106243				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	1	2	0	0.2							
106244				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	1	2	0	0.2							
106245				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	1	3	0	0.3							
106246				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	1	3	0	0.2							
106247				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	1	4	2	0.5							
106248				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	1	4	0	0.2							
106249				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	1	5	0	0.3							
106250				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	1	5	0	0.2							
106251				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	2	1	0	0.2							
106252				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	2	1	0	0.2							
106253				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	2	2	0	0.2							
106254				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	2	2	0	0.2							
106255				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	2	3	0	0.2							
106256				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	2	3	0	0.2							
106257				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	2	4	0	0.3							
106258				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	2	4	0	0.2							
106259				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	2	5	0	0.3							
106260				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	2	5	0	0.2							
106261				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	21	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	3	1	0	0.2							
106262				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	22	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	3	1	0	0.2							
106263				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	23	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	3	2	0	0.2							
106264				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	24	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	3	2	0	0.2							
106265				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	25	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	3	3	2	0.7							
106266				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	26	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	3	3	0	0.2							
106267				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	27	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	3	4	0	0.3							
106268				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	28	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	3	4	0	0.2							
106269				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	29	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		21		Infected	3	5	1	0.3							
106270				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	30	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion		21		Infected	3	5	0	0.2							
106271				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	31	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	4	1	0	0.2							
106272				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	32	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	4	1	0	0.2							
106273				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	33	Left external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	4	2	0	0.2							
106274				MiSeq_18	V1-V3	Impact of Leishmania infection and	mouse	34	Right external ear	UBERON:skin	Sebum	Skin swab	Control		21		Co-housed Naive	4	2	0	0.2							
